,Coke 300ml 12 S/W NP,Coke 350ml CR 24RB,COKE 500ML 20 RB,Coke Zero 750ml 6 S/W NP,DASANI STILL 500ML 12 S/W NP,DASANI WATER 1.5L 6 S/W NP,Fanta Fruit Blast 300ml 12 S/W NP,FANTA FRUIT BLAST 350ML RGB X 24,FANTA ORANGE 1.25L 6 S/W NP,Fanta Orange 300ml 12 S/W NP,Fanta Orange 350ml CR 24RB,Fanta Orange 500ml 20 RB,Fanta P/apple 350ml CR 24RB,Fanta Passion 1.25L 6 S/W NP,Fanta Passion 300ml 12 S/W NP,Fanta Passion 350ml 24 RB,Fanta Passion 500ml 20 RB,Fanta Pineapple 300ML 12 S/W NP,Fanta Pineapple 500ml 20 RB,KREST BITTER LEMON 300ML 24 RB,KREST SODA WATER 300ML 24 RB,Krest Soda Water 500ml 12 S/W NP,Krest Tonic 300ml 24 RB,Krest Tonic Water 500ml 12 S/W NP,MINUTE MAID MANGO 1L 6 SW PET,MINUTE MAID MANGO 400ML 12 SW NP,Monster Energy TZ 500ml 1x24 C,Novida Pineapple 300ml 12 S/W NP,Spar Pinenut 350ml 24 RB,SPRITE 1.25L 6 S/W NP,Sprite 300ml 12 S/W NP,Sprite 350ml CR 24RB,Sprite Zero 750ml 6 S/W NP,Tangawizi 350ml 24 RB,Grand Total
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,1152.141,290.565,63.4,0.0,0.0,0.0,0.0,52.84,0.0,431.868,193.71,192.27,52.84,0.0,384.54,0.0,0.0,0.0,44.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.54,52.84,0.0,480.675,114.912,0.0,4491.837
2020-12-11,0.0,384.54,0.0,0.0,0.0,0.0,0.0,97.614,0.0,0.0,192.27,0.0,0.0,0.0,0.0,192.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.27,0.0,0.0,288.405,0.0,0.0,1347.369
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,383.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.27,0.0,288.405,0.0,0.0,94.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.27,0.0,0.0,195.228,0.0,0.0,1345.89
2020-12-16,50.086,1152.141,0.0,0.0,0.0,215.56,0.0,96.135,0.0,31.7,576.81,0.0,195.228,0.0,25.36,532.44,0.0,25.36,0.0,65.936,40.576,0.0,82.42,0.0,0.0,159.705,0.0,44.38,387.498,0.0,38.04,192.27,0.0,192.27,4503.461
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,579.768,0.0,0.0,0.0,0.0,0.0,96.135,0.0,0.0,286.926,0.0,0.0,0.0,0.0,192.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.791,0.0,0.0,0.0,0.0,0.0,1345.89
2020-12-19,0.0,190.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.855,82.42,0.0,0.0,84.956,0.0,179.69,0.0,0.0,0.0,96.135,0.0,0.0,480.675,0.0,0.0,1507.43
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,384.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.312,0.0,288.405,0.0,0.0,96.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.135,0.0,0.0,99.093,0.0,192.27,1345.89
2020-12-23,44.38,1249.755,96.855,122.837,199.773,0.0,0.0,0.0,39.63,38.04,0.0,0.0,0.0,39.63,31.7,288.405,0.0,31.7,0.0,0.0,84.956,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,52.84,38.04,383.061,55.475,0.0,3254.419
2020-12-24,0.0,576.81,0.0,0.0,0.0,0.0,0.0,97.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.54,0.0,0.0,1347.369
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.0,477.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.81,0.0,958.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.405,0.0,0.0,384.54,0.0,0.0,2685.864
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,38.04,863.736,193.71,134.725,0.0,0.0,0.0,0.0,52.84,31.066,672.945,0.0,1056.006,0.0,25.36,192.27,0.0,25.36,0.0,0.0,0.0,0.0,0.0,0.0,179.69,158.86,0.0,40.576,192.27,39.63,31.7,0.0,43.587,0.0,4847.552
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,34.236,386.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,31.7,672.945,0.0,31.7,96.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,483.633,0.0,31.7,959.871,0.0,0.0,2792.059
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,979.0,0.0,0.0,2729.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,0.0,454.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,195.0,0.0,65.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0
2021-01-08,0.0,711.0,0.0,175.0,0.0,0.0,0.0,67.0,30.0,0.0,325.0,0.0,260.0,20.0,0.0,130.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,50.0,0.0,2303.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,260.0,0.0,0.0,325.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,132.0,0.0,0.0,1818.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,0.0,387.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,195.0,910.0
2021-01-19,0.0,195.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,130.0,0.0,130.0,910.0
2021-01-20,0.0,454.0,0.0,155.0,0.0,136.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,69.0,0.0,1263.0
2021-01-21,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,67.0,0.0,0.0,911.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,911.0
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,80.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,130.0,0.0,65.0,0.0,34.0,129.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,50.0,197.0,30.0,50.0,197.0,0.0,130.0,2551.0
2021-01-29,0.0,130.0,0.0,175.0,0.0,135.0,0.0,0.0,0.0,0.0,130.0,0.0,260.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,49.0,67.0,1140.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,70.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,130.0,0.0,0.0,0.0,40.0,67.0,0.0,40.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,65.0,46.0,52.0,65.0,0.0,0.0,1631.0
2021-02-03,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,65.0,909.0
2021-02-04,0.0,130.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,67.0,912.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,911.0
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,911.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,110.0,846.0,0.0,172.0,0.0,0.0,47.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,70.0,0.0,95.0,0.0,1507.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,206.0,879.0,0.0,120.0,0.0,0.0,37.0,43.0,10.0,116.0,160.0,0.0,0.0,0.0,77.0,78.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,15.0,0.0,86.0,185.0,0.0,141.0,220.0,40.0,0.0,2594.0
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,44.0,897.0,0.0,18.0,8.0,15.0,19.0,73.0,38.0,50.0,467.0,0.0,0.0,0.0,34.0,339.0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,36.0,54.0,0.0,28.0,228.0,0.0,35.0,349.0,54.0,60.0,2947.0
2021-02-16,20.0,480.0,0.0,5.0,0.0,9.0,0.0,13.0,14.0,18.0,190.0,0.0,0.0,0.0,7.0,135.0,0.0,3.0,0.0,94.0,47.0,1.0,0.0,0.0,13.0,30.0,0.0,8.0,156.0,0.0,23.0,197.0,17.0,125.0,1706.0
2021-02-17,75.0,747.0,10.0,24.0,2.0,2.0,4.0,91.0,9.0,94.0,351.0,0.0,0.0,0.0,30.0,127.0,0.0,6.0,0.0,52.0,18.0,1.0,0.0,0.0,2.0,5.0,0.0,85.0,265.0,0.0,83.0,322.0,5.0,83.0,2580.0
2021-02-18,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,843.0
2021-02-19,50.0,1154.0,31.0,41.0,9.0,65.0,36.0,89.0,24.0,41.0,540.0,0.0,0.0,0.0,17.0,15.0,0.0,26.0,0.0,33.0,35.0,2.0,0.0,0.0,48.0,69.0,0.0,66.0,472.0,0.0,97.0,196.0,28.0,31.0,3576.0
2021-02-20,27.0,259.0,0.0,83.0,0.0,0.0,0.0,40.0,5.0,14.0,280.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,139.0,0.0,26.0,202.0,7.0,0.0,1126.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,69.0,471.0,6.0,123.0,3.0,35.0,15.0,222.0,50.0,60.0,903.0,0.0,0.0,0.0,46.0,0.0,0.0,29.0,0.0,25.0,53.0,2.0,0.0,0.0,39.0,75.0,0.0,39.0,347.0,0.0,57.0,344.0,7.0,20.0,3331.0
2021-02-23,14.0,727.0,15.0,26.0,0.0,217.0,5.0,58.0,3.0,10.0,247.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,213.0,0.0,14.0,0.0,0.0,0.0,1643.0
2021-02-24,80.0,1173.0,10.0,46.0,0.0,15.0,20.0,81.0,27.0,41.0,477.0,0.0,430.0,0.0,38.0,453.0,0.0,36.0,0.0,26.0,43.0,0.0,0.0,0.0,15.0,26.0,0.0,57.0,351.0,0.0,74.0,90.0,16.0,56.0,3904.0
2021-02-25,77.0,310.0,11.0,73.0,0.0,0.0,6.0,39.0,0.0,72.0,118.0,0.0,160.0,0.0,38.0,160.0,0.0,44.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,0.0,100.0,142.0,0.0,87.0,0.0,0.0,0.0,1540.0
2021-02-26,197.0,749.0,3.0,131.0,4.0,148.0,18.0,116.0,45.0,128.0,504.0,4.0,772.0,0.0,118.0,492.0,0.0,114.0,0.0,0.0,18.0,9.0,0.0,0.0,43.0,243.0,0.0,119.0,311.0,0.0,157.0,298.0,125.0,0.0,5864.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,71.0,959.0,4.0,103.0,10.0,9.0,15.0,69.0,20.0,61.0,674.0,3.0,0.0,0.0,53.0,576.0,0.0,54.0,0.0,0.0,70.0,1.0,18.0,0.0,11.0,32.0,0.0,45.0,499.0,0.0,42.0,1057.0,111.0,20.0,4816.0
2021-03-02,26.0,615.0,0.0,91.0,42.0,24.0,19.0,0.0,3.0,57.0,297.0,0.0,0.0,0.0,17.0,216.0,0.0,0.0,0.0,0.0,15.0,2.0,127.0,0.0,9.0,19.0,0.0,17.0,172.0,0.0,0.0,286.0,34.0,223.0,2429.0
2021-03-03,99.0,1657.0,23.0,37.0,5.0,2.0,46.0,27.0,26.0,81.0,712.0,17.0,0.0,0.0,66.0,565.0,0.0,64.0,0.0,0.0,35.0,0.0,52.0,0.0,7.0,40.0,0.0,55.0,576.0,57.0,98.0,732.0,35.0,402.0,5836.0
2021-03-04,118.0,1079.0,13.0,157.0,12.0,14.0,52.0,0.0,47.0,77.0,509.0,11.0,0.0,0.0,3.0,351.0,0.0,106.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,63.0,0.0,80.0,101.0,36.0,115.0,545.0,85.0,0.0,3932.0
2021-03-05,33.0,493.0,-14.0,52.0,24.0,70.0,10.0,0.0,-3.0,32.0,298.0,-4.0,344.0,0.0,-3.0,159.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,-2.0,9.0,0.0,26.0,170.0,17.0,64.0,218.0,7.0,184.0,2279.0
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
